PlayerID,Year,Team,PlayerName,Age,HeightCm,WeightKg,Fitness,Speed,Strength,Agility
846,1990,Team I,Robert Swanson,47,188.9,103.3,70.9,51.3,62.9,54.3
470,1990,Team I,Robert Francis,71,199.3,67.6,79.0,75.9,75.4,50.1
798,1990,Team I,Dylan Frye,52,193.4,65.2,81.8,50.0,91.3,71.4
800,1990,Team I,Benjamin Brown,56,186.7,81.0,84.1,58.8,91.6,89.7
1042,1990,Team I,Aaron Arnold,37,189.7,81.3,83.7,86.3,57.9,64.2
1306,1990,Team I,Eric Harmon,27,193.7,68.5,63.7,67.5,64.0,51.0
970,1990,Team I,Donald Pineda,41,177.2,109.1,90.8,50.6,60.1,63.0
971,1990,Team I,Neil Rodriguez,40,170.3,77.9,74.2,57.3,61.5,81.3
977,1990,Team I,James Young,40,167.5,107.6,94.4,98.4,94.6,70.4
761,1990,Team I,Joshua Vance,48,172.4,97.6,86.7,98.6,56.1,53.7
1276,1990,Team I,Juan Greene,30,178.6,79.6,64.4,63.6,90.8,82.7
1240,1990,Team I,George Lane,36,170.0,69.9,65.4,96.8,86.6,52.4
1239,1990,Team I,Derrick Clayton,30,192.6,87.1,94.0,82.8,55.8,81.9
715,1990,Team I,Andrew Gonzalez,54,177.3,96.2,64.9,76.0,89.4,91.5
1238,1990,Team I,Jeffrey Lewis,30,197.2,91.4,73.8,86.7,89.6,87.7
1277,1990,Team I,Lawrence Maxwell,35,197.9,74.2,85.4,88.9,77.6,70.4
1177,1990,Team I,Ryan Williamson,42,176.3,98.0,86.6,98.0,66.4,81.1
297,1990,Team I,Gerald Beard,70,188.0,86.2,89.5,83.9,68.1,61.3
1237,1990,Team I,Joseph Robinson,28,172.3,64.8,91.8,81.2,83.5,96.9
1135,1990,Team I,Thomas Holt,39,181.9,67.4,93.4,82.5,96.8,82.4
979,1990,Team I,Anthony Gordon,36,188.3,76.4,66.4,65.4,72.2,64.3
1102,1990,Team F,James Taylor,38,191.9,95.0,80.8,58.3,86.2,60.7
166,1990,Team F,Robert Adams,73,196.3,88.0,91.4,69.0,92.7,86.3
871,1990,Team F,Daniel Bush,40,189.0,80.9,65.2,89.5,91.3,97.3
331,1990,Team F,Xavier Wilson,75,171.4,68.5,64.4,82.2,50.7,96.3
589,1990,Team F,Frederick Solis,60,171.7,77.9,60.3,76.2,83.8,92.6
682,1990,Team F,Chad Mitchell,55,183.4,84.6,65.6,51.0,99.9,57.2
1053,1990,Team F,Michael Abbott,33,191.9,82.8,99.0,71.9,89.8,88.6
393,1990,Team F,William Sanchez,68,172.6,87.7,92.9,80.9,53.8,83.7
1161,1990,Team F,Michael Martin,37,186.4,106.9,70.1,92.1,76.9,78.5
317,1990,Team F,Cory Perez,60,198.7,107.0,80.5,82.9,88.7,67.8
1045,1990,Team F,Alan Li,38,173.2,92.0,98.4,72.3,88.6,58.1
1048,1990,Team F,Brent Hernandez,37,178.7,89.1,78.9,97.0,98.3,57.8
1163,1990,Team F,Justin Mullen,40,172.8,93.4,76.4,78.5,88.2,52.7
1191,1990,Team F,Robert Maynard,35,187.8,87.8,89.7,83.8,75.9,55.1
868,1990,Team F,David Grant,52,199.3,92.9,79.4,84.7,97.2,84.7
1194,1990,Team F,Ryan Burns,33,169.0,94.4,93.5,58.2,90.9,63.4
1106,1990,Team F,Billy King,43,187.9,76.8,68.6,66.8,99.6,62.9
836,1990,Team F,John Bryant,48,187.7,97.5,90.6,90.1,59.4,94.4
1193,1990,Team F,Michael Perry,32,194.8,103.1,71.2,50.1,73.4,51.1
867,1990,Team F,Leonard Lee,50,188.9,80.4,62.7,66.4,57.5,61.6
328,1990,Team F,Benjamin Soto,62,169.9,65.9,78.4,60.2,62.5,62.4
1139,1990,Team L,Bradley Mack,32,184.4,105.0,72.7,86.3,87.6,97.5
548,1990,Team L,Paul Parrish,67,165.9,74.9,69.3,80.9,96.8,53.3
736,1990,Team L,Zachary Hill,56,180.4,82.0,70.4,68.0,84.1,59.1
1307,1990,Team L,Patrick Wilson,26,194.0,104.5,71.0,88.1,88.6,71.3
875,1990,Team L,Michael James,49,196.5,75.6,82.6,93.3,75.1,62.5
336,1990,Team L,William Torres,74,179.9,80.4,62.4,71.6,82.7,87.7
948,1990,Team L,Robert Cummings,45,177.5,72.2,81.1,70.5,96.8,54.3
1195,1990,Team L,Bradley Johnson,41,166.7,99.7,81.0,87.5,61.6,83.2
355,1990,Team L,Michael Lyons,72,183.9,111.6,95.8,54.0,99.0,79.9
1140,1990,Team L,Matthew Kelly,44,193.1,65.5,89.9,83.2,67.7,98.0
1137,1990,Team L,Ian Woodard,39,173.6,78.9,96.9,66.3,84.9,97.5
1308,1990,Team L,Michael Miles,24,180.4,75.8,69.7,63.3,66.0,71.9
989,1990,Team L,Jon Compton,36,192.4,85.2,93.8,70.0,71.2,62.7
1310,1990,Team L,Joseph Logan,32,186.8,98.0,87.7,87.2,58.9,73.5
335,1990,Team L,Jeremy Dalton,73,173.4,99.1,63.3,91.2,95.7,51.3
472,1990,Team L,Victor Taylor,58,170.2,87.7,67.1,57.8,89.0,52.0
1242,1990,Team L,Gregg Fleming,34,180.1,81.2,64.7,76.6,59.9,59.3
737,1990,Team L,William Gould,48,198.4,87.7,89.8,69.7,84.3,64.1
1309,1990,Team L,Christopher Benton,32,168.2,108.2,98.5,82.4,86.2,85.1
1197,1990,Team L,Donald Medina,32,197.5,79.9,92.9,61.5,81.2,95.6
1051,1990,Team L,Jared Cunningham,45,169.0,101.7,86.5,80.5,55.3,97.0
850,1990,Team P,Kenneth Griffith,55,181.8,75.8,86.2,69.4,97.2,57.3
1280,1990,Team P,Paul Phillips,37,180.4,105.9,81.0,94.2,67.8,70.1
1144,1990,Team P,Vincent Jordan,43,175.0,78.6,60.1,80.1,54.5,68.0
386,1990,Team P,Christopher Pierce,65,170.7,105.1,93.4,58.6,83.9,75.3
996,1990,Team P,Robert Melendez,37,185.6,73.7,97.1,57.7,68.8,98.9
1281,1990,Team P,Anthony Hurst,29,197.7,94.3,91.1,90.8,65.7,75.9
1282,1990,Team P,Troy Simpson,28,184.6,92.1,99.6,99.5,82.8,97.2
992,1990,Team P,Jason Hernandez,40,181.9,84.4,70.0,81.8,71.9,59.4
1200,1990,Team P,Joshua Wilson,39,175.0,68.9,72.7,92.7,89.6,68.3
387,1990,Team P,Juan Davis,62,180.8,80.8,80.0,55.7,71.6,75.7
489,1990,Team P,Chad Chavez,65,169.9,93.6,76.2,86.4,89.3,91.8
1287,1990,Team P,Scott Carroll,34,166.3,98.9,79.8,93.4,91.3,59.2
1199,1990,Team P,Patrick Cannon,28,184.6,84.9,60.1,54.4,52.6,64.6
1286,1990,Team P,Timothy Anderson,30,199.8,82.1,64.1,82.1,67.5,73.9
1283,1990,Team P,Brian Porter,29,183.2,73.9,83.0,52.1,72.7,81.3
925,1990,Team P,Jared Shaw,51,176.1,80.0,67.1,59.1,68.2,88.1
1146,1990,Team P,Jorge Stone,29,194.6,65.6,79.7,82.5,69.8,98.2
1141,1990,Team P,Matthew Williams,43,178.3,96.8,73.1,95.5,87.5,69.7
786,1990,Team P,Juan Martinez,49,196.4,66.3,78.3,66.6,92.2,84.1
787,1990,Team P,Eric Ferguson,52,187.0,111.1,91.0,64.3,75.6,98.9
1284,1990,Team P,Kirk Rice,38,197.5,74.5,95.7,55.2,70.0,91.0
1340,1990,Team P,John Vargas,30,172.0,87.9,91.1,70.9,71.5,52.4
1147,1990,Team N,Kevin Johnston,43,178.3,99.5,90.0,64.9,76.7,85.6
1071,1990,Team N,Billy Martin,34,190.9,76.0,79.8,57.9,80.5,51.3
393,1990,Team N,William Sanchez,68,172.6,89.2,93.2,98.6,74.1,78.1
1312,1990,Team N,Cameron Norman,29,170.6,68.4,73.7,72.0,64.8,99.8
1150,1990,Team N,Jonathan Cooper,44,197.4,99.7,81.3,90.1,92.8,67.9
855,1990,Team N,Albert Edwards,51,179.4,106.0,60.5,75.1,96.0,95.7
1204,1990,Team N,Nathan Payne,35,195.1,87.5,87.2,62.3,63.8,63.6
1201,1990,Team N,Brian Hampton,37,172.7,74.3,60.0,75.7,75.1,59.2
719,1990,Team N,Paul Lee,52,175.1,102.2,98.6,67.7,68.1,80.3
928,1990,Team N,Thomas Phillips,47,174.4,68.9,73.3,63.6,56.1,52.2
1072,1990,Team N,David Davenport,43,179.4,67.7,80.9,99.5,57.8,99.1
1024,1990,Team N,Christian Rivera,41,192.9,79.2,96.0,91.4,52.9,91.9
764,1990,Team N,Riley Hicks,58,186.7,72.8,87.2,99.3,97.5,87.8
404,1990,Team N,Juan Daniels,61,176.6,106.0,90.5,97.2,52.1,74.8
249,1990,Team N,John Anderson,64,174.7,106.1,65.9,66.1,86.9,82.8
1110,1990,Team N,Travis Cook,46,187.9,87.2,72.5,97.8,61.4,55.2
1149,1990,Team N,Raymond Chapman,32,171.3,94.4,87.6,63.8,96.2,85.4
1328,1990,Team N,Jason Morris,25,167.2,90.4,82.1,81.9,51.5,94.1
523,1990,Team N,Victor Brown,66,197.1,74.9,65.9,70.7,52.3,96.6
640,1990,Team N,Todd Collins,60,177.8,68.1,86.7,93.0,90.2,66.0
1256,1990,Team N,Darrell Frazier,35,183.7,106.2,65.1,54.3,87.7,58.3
1073,1990,Team N,James Mosley,39,190.1,105.7,66.8,52.9,71.8,58.1
1203,1990,Team N,Rodney Williams,26,166.0,69.9,66.7,79.9,93.4,64.5
550,1991,Team A,Kyle Bell,61,195.0,82.1,98.0,86.5,82.0,52.6
1028,1991,Team A,Roberto Levy,42,180.3,97.8,78.6,66.5,90.4,51.9
598,1991,Team A,Taylor Bailey,61,175.0,97.2,65.1,87.7,71.6,92.8
14,1991,Team A,Brandon Davis,73,197.5,99.3,82.5,74.0,91.3,50.1
1152,1991,Team A,Jason Nixon,37,199.9,73.0,90.3,77.9,86.3,80.9
998,1991,Team A,Justin Anderson,48,173.3,86.1,74.2,83.6,66.1,89.2
92,1991,Team A,William Garcia,63,166.9,90.2,64.2,90.4,56.0,89.6
15,1991,Team A,Ryan Munoz,62,196.4,102.1,95.0,84.7,84.4,66.4
1206,1991,Team A,Edward Kidd,39,165.6,109.8,61.3,63.2,78.1,81.7
1000,1991,Team A,Matthew Nielsen,44,194.1,67.0,85.3,98.9,92.2,84.5
668,1991,Team A,Robert Taylor,64,168.3,81.0,71.2,84.3,55.6,86.9
1077,1991,Team A,William Brown,43,166.1,66.2,80.0,66.4,54.0,51.4
901,1991,Team A,James Simpson,51,191.7,91.1,91.8,92.6,89.4,69.9
1209,1991,Team A,Xavier Rowe,30,181.5,87.0,67.0,56.1,54.9,56.9
1208,1991,Team A,Robert Gonzales,35,180.5,70.4,74.9,89.6,67.6,72.8
1207,1991,Team A,Jerry Bailey,37,183.2,111.2,76.8,74.3,53.6,84.9
809,1991,Team A,James Gilbert,52,185.8,71.4,66.2,98.1,75.4,85.2
741,1991,Team A,Charles Lawson,48,170.8,91.7,78.7,90.6,98.6,70.7
1329,1991,Team A,Jason Cortez,23,173.8,101.7,72.5,76.2,51.8,98.1
902,1991,Team A,Timothy Hayden,54,169.1,93.5,77.5,68.9,99.4,67.1
1210,1991,Team A,David Cochran,35,198.1,79.2,62.3,86.3,65.8,96.6
903,1991,Team A,Timothy Mcdowell,48,190.8,74.9,79.4,99.0,55.4,85.0
1341,1991,Team A,Johnny Barton,33,169.3,67.9,90.1,87.7,66.3,59.4
1342,1991,Team A,Craig Mccullough,31,198.2,102.6,87.2,73.3,90.0,65.1
1343,1991,Team A,Philip Sanchez,21,188.2,72.3,97.9,60.2,62.5,65.3
1344,1991,Team A,Aaron Ortiz,27,181.7,73.5,85.2,66.7,51.3,82.0
884,1991,Team C,Luis Matthews,48,187.0,75.2,86.8,95.5,76.8,78.3
1213,1991,Team C,Christopher Taylor,35,176.2,95.7,97.1,54.3,90.1,70.5
552,1991,Team C,Matthew Walker,62,183.1,78.0,76.9,93.2,94.6,95.5
642,1991,Team C,Robert Santiago,58,186.4,71.9,64.6,80.3,63.9,90.0
1314,1991,Team C,Robert Nelson,28,188.4,92.6,80.1,87.8,50.7,87.4
1258,1991,Team C,Robert Mcneil,38,197.2,75.2,83.9,86.1,65.3,52.7
38,1991,Team C,Matthew Foster,69,171.6,101.2,81.4,63.7,63.9,52.4
743,1991,Team C,Austin Osborne,50,193.2,66.6,91.8,66.6,80.5,80.6
474,1991,Team C,Nathaniel Whitney,63,192.7,78.2,90.3,79.4,61.1,59.3
455,1991,Team C,Dustin Lindsey,72,173.7,72.3,79.9,58.5,71.5,87.5
1153,1991,Team C,Brian Shepard,34,183.9,76.6,82.1,65.4,50.3,57.4
568,1991,Team C,Ricardo Bradley,58,185.7,66.2,63.9,68.4,57.6,65.2
1056,1991,Team C,James Tran,45,181.8,76.2,78.3,69.0,66.1,58.0
1081,1991,Team C,Raymond Johnson,46,173.3,94.5,91.8,71.2,78.0,90.7
1318,1991,Team C,Jonathan Bradley,30,198.4,79.6,78.9,82.7,89.5,79.3
1313,1991,Team C,Derrick Tanner,32,168.6,75.5,63.6,92.3,73.1,54.8
27,1991,Team C,Derek Zuniga,62,165.9,90.2,98.2,51.9,96.9,70.5
1317,1991,Team C,Jesse Ward,33,196.3,83.5,63.8,84.6,59.2,83.7
1315,1991,Team C,Austin Joseph,24,177.4,69.1,78.5,89.4,63.4,60.8
644,1991,Team C,Michael Fox,50,189.8,68.0,73.5,59.5,51.0,54.0
551,1991,Team C,Kenneth Lewis,55,171.2,88.5,89.2,58.4,67.8,68.4
1316,1991,Team C,Kenneth Jones,24,192.2,95.0,69.2,69.9,80.4,60.2
1211,1991,Team C,Kevin Bell,41,185.0,99.3,67.1,52.3,71.6,69.3
339,1991,Team C,Daniel Clark,75,179.4,72.7,60.4,85.1,72.5,51.5
1212,1991,Team C,Michael Chen,40,191.1,80.7,68.0,78.9,90.0,93.1
969,1991,Team C,David Reed,47,196.7,91.0,92.4,98.6,84.1,58.4
1289,1991,Team G,Phillip Best,34,178.0,103.3,89.8,64.4,69.5,62.1
1185,1991,Team G,Cody Reid,38,171.0,67.6,86.7,83.7,85.5,70.9
1081,1991,Team G,Raymond Johnson,46,173.3,89.6,63.7,74.0,51.9,61.0
571,1991,Team G,Matthew Tucker,66,194.7,69.8,98.9,61.3,64.0,95.5
929,1991,Team G,Lucas Robinson,51,185.8,107.2,63.1,54.0,77.1,92.7
1079,1991,Team G,Gilbert Mack,43,176.8,84.8,75.5,96.0,86.4,84.3
1216,1991,Team G,Franklin Padilla,39,172.7,99.0,92.9,61.7,76.8,51.3
811,1991,Team G,Christopher Murphy,48,169.7,110.0,89.7,89.0,58.3,57.2
1217,1991,Team G,Dylan Adams,34,175.1,100.9,99.5,55.4,81.5,98.5
1288,1991,Team G,Jacob Vega,25,185.8,85.1,97.5,52.2,69.9,92.5
697,1991,Team G,David Butler,50,190.2,72.8,76.0,82.6,72.7,89.8
1078,1991,Team G,Jeffrey Roberson,40,168.1,98.8,88.1,56.4,89.6,66.6
857,1991,Team G,Jason Hampton,43,178.9,75.4,74.6,86.2,79.5,92.2
1005,1991,Team G,Nathaniel Hansen,49,190.2,79.7,88.6,57.5,66.5,59.9
856,1991,Team G,Christian Vaughn,51,177.9,80.8,93.1,53.5,87.7,99.5
1244,1991,Team G,Richard Stevens,34,165.7,90.0,62.1,70.6,78.4,51.3
1082,1991,Team G,Donald Riddle,41,175.8,90.8,87.0,73.0,78.1,72.5
933,1991,Team G,John Medina,49,173.6,81.3,87.2,68.2,66.6,52.9
1002,1991,Team G,Derrick Nunez,40,193.7,86.3,98.5,87.7,89.4,57.5
1215,1991,Team G,Douglas Ryan,34,189.7,97.8,78.4,80.7,65.7,75.9
1080,1991,Team G,Troy Sanders,40,189.1,96.6,95.9,72.9,78.2,70.8
1345,1991,Team G,Ryan Wiley,26,194.4,93.3,76.7,70.9,53.5,84.6
1346,1991,Team G,Trevor Smith,29,193.5,73.1,90.1,63.6,57.3,70.6
1347,1991,Team G,Matthew Sweeney,24,199.2,78.4,70.9,88.0,54.6,94.0
1261,1991,Team G,Nicholas Garcia,30,168.6,68.8,69.1,97.8,80.7,52.4
1348,1991,Team G,Joseph Allen,32,178.6,77.0,99.4,68.7,82.6,87.6
1349,1991,Team G,Johnathan Brown,21,190.5,77.5,75.5,57.8,62.1,93.9
1219,1991,Team O,Michael Davis,39,194.6,77.7,73.6,83.6,94.2,52.1
82,1991,Team O,Darryl Whitehead,74,172.7,85.6,84.1,53.4,79.0,91.4
562,1991,Team O,Gerald Smith,57,179.1,98.0,71.9,67.7,96.8,90.9
1330,1991,Team O,Devon Miller,30,192.6,82.1,97.0,75.6,60.6,82.2
74,1991,Team O,Joshua Blair,62,190.9,74.6,85.4,98.0,63.3,92.8
1115,1991,Team O,Frank Valentine,44,187.8,83.3,99.4,51.1,58.8,67.7
1113,1991,Team O,Robert Villarreal,41,197.0,105.2,74.0,61.4,86.9,79.5
889,1991,Team O,Randy Smith,41,197.5,74.7,70.9,61.9,99.9,62.3
1168,1991,Team O,Michael Harris,38,170.1,104.7,82.3,81.6,87.0,60.6
1116,1991,Team O,Curtis Edwards,42,171.6,100.3,98.8,81.2,62.1,55.1
1167,1991,Team O,Kevin Price,31,174.6,103.7,64.7,88.2,89.0,85.2
1220,1991,Team O,Victor Floyd,31,197.3,86.1,72.8,75.9,64.6,71.8
73,1991,Team O,Jay Lewis,69,194.3,70.3,60.1,92.6,77.8,98.1
1218,1991,Team O,Scott Duke,36,169.7,88.2,90.0,51.3,82.3,64.5
1331,1991,Team O,Jake Shaw,22,194.5,103.0,66.7,78.7,51.5,84.5
1221,1991,Team O,Thomas Riddle,35,172.0,89.9,92.1,62.9,99.1,73.4
1261,1991,Team O,Nicholas Garcia,30,168.6,66.5,93.2,80.8,89.9,75.9
887,1991,Team O,Anthony Gutierrez,52,194.3,87.2,95.0,55.6,78.5,86.5
1332,1991,Team O,Steven White,27,198.4,64.4,69.3,73.4,57.9,65.3
650,1991,Team O,Billy Richard,61,165.0,95.7,74.0,50.9,65.2,55.9
1334,1991,Team O,Troy Jones,32,187.4,107.3,95.4,74.3,59.6,63.3
89,1991,Team O,Brent Jordan,63,191.7,64.5,99.3,53.0,62.7,79.8
99,1991,Team O,Joshua Williams,65,176.6,108.6,96.9,94.8,67.6,58.2
1010,1991,Team E,Zachary Mendoza,38,199.4,88.4,65.8,92.0,58.8,53.5
1321,1991,Team E,Nathan Perez,36,199.2,81.1,95.3,66.6,98.7,74.8
1226,1991,Team E,John Ray,29,180.9,89.7,90.5,74.5,66.6,51.7
1130,1991,Team E,Mark Allen,39,186.1,93.0,68.4,57.5,70.4,94.3
1085,1991,Team E,Michael Guerrero,44,170.5,69.1,97.5,72.4,70.9,89.6
1084,1991,Team E,Todd Reynolds,43,180.7,77.8,97.3,62.1,73.3,73.2
1320,1991,Team E,Brian Berry,28,196.8,95.8,95.7,78.6,84.9,59.2
114,1991,Team E,Jonathan Farrell,74,181.8,93.9,97.0,91.7,61.1,85.9
108,1991,Team E,Tyler Cowan,74,178.4,83.6,89.9,51.8,76.2,86.6
860,1991,Team E,Charles Clark,48,168.2,100.0,68.8,81.1,91.5,77.6
1319,1991,Team E,Jacob Scott,26,198.2,99.0,65.8,95.3,94.5,94.8
1229,1991,Team E,Spencer Davis,36,187.7,97.0,64.9,82.1,52.8,59.5
1222,1991,Team E,Sean Martinez,41,165.2,92.6,92.1,92.2,69.0,80.0
1086,1991,Team E,Brady Montgomery,39,185.1,103.6,62.3,79.0,90.3,99.9
498,1991,Team E,Brett Jennings,65,187.3,75.9,72.3,71.7,77.5,55.3
1087,1991,Team E,Robert Marquez,39,199.8,83.1,61.9,56.9,91.7,90.7
723,1991,Team E,Steve Paul,51,192.5,106.7,99.3,75.7,96.7,82.1
1228,1991,Team E,Jesse Schultz,37,183.2,90.3,97.3,66.9,67.4,59.8
1170,1991,Team E,Arthur Garcia,37,172.7,95.1,86.8,96.2,94.1,59.8
121,1991,Team E,Jason Silva,62,165.1,102.0,93.0,65.1,55.7,55.7
1129,1991,Team E,Jason Porter,33,199.2,69.6,64.9,80.5,93.3,61.5
1350,1991,Team E,Zachary Dawson,23,174.4,77.3,84.5,54.0,53.6,63.0
1264,1991,Team K,Paul Anderson,30,178.2,86.0,65.8,65.8,77.4,97.8
1060,1991,Team K,Keith Hodge,35,178.9,75.0,81.4,66.8,81.4,74.5
817,1991,Team K,Vincent Lewis,47,165.3,79.2,69.9,73.2,73.0,98.3
961,1991,Team K,Matthew Ryan,37,185.4,79.6,86.7,59.8,75.0,56.8
814,1991,Team K,Jose Jimenez,45,190.1,68.4,81.7,77.9,65.5,89.0
1059,1991,Team K,Jeffrey Mueller,40,181.9,99.3,90.6,73.5,82.2,54.4
127,1991,Team K,Benjamin Ellis,74,188.0,68.0,92.1,53.3,88.0,59.7
1265,1991,Team K,Willie Thomas,36,183.4,72.4,65.9,84.3,99.3,66.3
1186,1991,Team K,Zachary Peters,35,171.3,80.2,64.4,58.3,62.5,97.1
618,1991,Team K,Julian Conner,63,187.5,78.7,62.2,99.8,89.1,82.2
1014,1991,Team K,James Ferguson,49,165.6,68.2,80.6,59.6,89.9,98.9
1090,1991,Team K,Patrick Stewart,47,172.3,93.1,68.6,67.9,74.3,90.6
891,1991,Team K,Jason Donovan,47,182.6,73.7,73.4,65.4,75.7,88.9
1017,1991,Team K,Brett Zavala,39,173.4,88.8,90.0,74.0,60.7,66.4
149,1991,Team K,Jeffrey Smith,71,180.9,71.4,92.2,92.1,71.5,77.9
144,1991,Team K,Ryan Davis,64,186.5,104.4,75.4,78.8,79.1,50.3
1058,1991,Team K,Christopher Porter,44,194.0,69.3,73.6,68.6,81.2,68.4
1089,1991,Team K,Michael Walters,44,173.0,64.2,84.9,50.7,74.7,82.3
139,1991,Team K,Brian Tran,69,168.3,104.1,97.3,84.7,57.6,54.9
892,1991,Team K,Shawn Woods,44,176.3,94.1,61.1,60.1,99.5,57.3
1187,1991,Team K,John Taylor,36,194.1,88.8,81.1,65.2,99.4,99.8
302,1991,Team K,Michael Brewer,70,171.0,80.7,90.2,76.8,61.2,63.9
1263,1991,Team K,Chad Ayala,25,198.0,94.8,62.4,51.2,70.1,69.5
1351,1991,Team K,Brandon Morse,21,190.3,71.0,77.7,85.1,94.9,62.7
1352,1991,Team K,Steven Meyer,30,199.4,74.0,98.1,98.5,82.0,94.0
819,1991,Team H,Johnny Khan,48,183.6,80.2,68.4,88.4,87.9,97.0
1123,1991,Team H,Kevin Gardner,33,185.8,105.9,61.0,94.5,94.7,70.2
1125,1991,Team H,Troy Murray,40,168.8,106.1,67.5,94.9,77.1,75.2
1065,1991,Team H,Benjamin Frost,48,189.4,99.9,86.5,95.9,57.7,79.5
1270,1991,Team H,Michael Heath,28,177.0,77.6,87.4,86.9,56.8,71.8
898,1991,Team H,Thomas Thompson,48,175.9,90.6,94.2,90.1,65.6,62.4
937,1991,Team H,Jeremy Padilla,39,195.3,86.2,98.0,69.2,85.1,56.9
1124,1991,Team H,Michael Pierce,34,194.0,94.5,75.3,52.7,81.0,72.3
1267,1991,Team H,Matthew Alexander,35,172.7,76.2,90.0,61.7,73.9,58.0
1119,1991,Team H,John Johnston,40,179.5,101.6,69.1,56.7,94.0,64.4
1268,1991,Team H,Nathan Fuller,36,172.0,75.6,66.7,90.1,67.3,60.2
821,1991,Team H,Joshua Boone,48,174.9,68.8,77.9,67.1,74.6,85.8
1122,1991,Team H,Brian Elliott,37,196.0,80.4,87.7,93.4,51.5,52.7
822,1991,Team H,Jeffrey Khan,44,169.4,72.3,93.0,58.2,58.0,91.3
1061,1991,Team H,Brandon Rice,39,175.5,90.4,77.0,73.4,61.3,99.4
1120,1991,Team H,David Bennett,34,184.7,98.1,66.2,88.8,98.8,65.6
782,1991,Team H,Frank Fletcher,59,189.0,85.5,63.8,88.3,56.1,67.9
783,1991,Team H,Gregory Everett,49,172.7,94.1,79.1,57.8,97.4,81.6
437,1991,Team H,David Durham,59,180.4,104.3,95.5,55.6,99.4,83.5
1269,1991,Team H,Christian Jenkins,30,189.9,93.6,74.9,70.7,59.1,86.6
1231,1991,Team H,Timothy Wood,31,170.1,73.8,71.2,79.7,79.2,74.4
1336,1991,Team H,Ryan Murphy,27,177.5,63.3,87.0,91.1,99.6,53.0
1271,1991,Team H,Brandon Garcia,36,165.6,87.7,64.3,68.1,61.5,71.4
1353,1991,Team H,Michael Watson,32,171.5,83.1,87.0,70.1,69.3,89.4
1354,1991,Team H,William Miller,29,178.4,71.8,97.3,70.0,60.5,57.1
823,1991,Team B,Nicholas Gallagher,54,176.4,103.8,98.1,99.9,97.1,59.4
1235,1991,Team B,Jimmy Beck,33,167.3,100.6,67.2,62.3,95.0,51.8
1094,1991,Team B,Justin Russell,47,188.3,68.9,98.6,86.9,82.7,78.2
1234,1991,Team B,Nicholas Simon,39,191.9,77.7,78.4,75.3,57.4,71.0
118,1991,Team B,David Wilson,62,197.7,73.6,94.9,75.1,79.1,55.2
1291,1991,Team B,Andrew Brown,30,166.2,90.7,72.4,69.0,79.3,81.2
966,1991,Team B,Alexander Evans,42,195.3,99.3,74.8,87.6,67.6,93.4
825,1991,Team B,Kelly Lee,48,172.6,97.4,74.6,67.0,52.8,70.7
912,1991,Team B,Cody Doyle,53,177.6,80.9,91.7,66.8,76.6,65.3
1292,1991,Team B,Richard Hunter,28,192.2,107.5,84.0,64.7,54.2,59.1
1092,1991,Team B,Derrick Anderson,46,185.6,65.8,79.9,52.4,53.0,77.8
1036,1991,Team B,Michael Duran,42,184.0,93.3,66.6,50.8,88.7,53.2
653,1991,Team B,Andrew Rogers,62,169.6,101.6,87.4,56.9,54.8,94.2
1273,1991,Team B,James Richmond,34,167.8,72.3,73.3,86.6,82.3,50.3
968,1991,Team B,Joseph Morrow,49,194.1,99.8,65.9,77.9,54.6,94.8
202,1991,Team B,John Santana,74,188.0,73.6,92.6,69.3,83.3,91.9
1233,1991,Team B,Aaron Schroeder,27,197.6,86.8,84.8,57.3,62.5,63.1
788,1991,Team B,Jonathan Jackson,49,184.1,103.1,95.4,97.0,65.0,74.7
1327,1991,Team B,Thomas Yang,34,192.0,99.2,70.1,85.1,97.7,88.1
963,1991,Team B,Christopher Medina,52,176.8,78.9,79.6,88.8,55.2,59.9
913,1991,Team B,Richard Bradley,39,170.9,94.6,97.5,60.1,74.1,54.1
1325,1991,Team B,Chris Velazquez,24,199.8,107.6,64.4,85.6,76.6,53.4
1274,1991,Team B,Ernest Taylor,26,186.4,91.2,70.6,99.7,91.3,84.1
178,1991,Team B,Wesley White,68,174.3,75.0,74.2,51.5,87.3,81.3
1038,1991,Team B,Adam Wagner,43,186.5,108.2,61.8,55.4,81.8,74.3
1155,1991,Team B,Jesse Clark,36,197.1,84.8,79.8,98.2,50.9,62.0
1156,1991,Team B,John Alvarez,44,184.8,99.8,79.3,92.5,68.0,68.3
827,1991,Team J,Jonathan Duran,49,189.6,69.3,72.3,94.6,60.2,55.4
753,1991,Team J,Jeremy Davies,51,193.4,83.5,96.6,67.1,53.8,77.5
1067,1991,Team J,Andrew Mcfarland,47,165.8,104.1,88.2,67.1,74.7,96.4
1275,1991,Team J,Donald Miller,34,193.3,80.5,62.2,78.1,88.0,96.3
658,1991,Team J,Michael Young,63,173.9,86.6,65.9,74.3,77.3,92.4
213,1991,Team J,Johnny Sanchez,76,197.1,82.0,90.0,74.5,93.4,76.0
659,1991,Team J,Jeremy Mitchell,53,180.2,80.6,90.1,52.0,98.0,51.4
602,1991,Team J,Lance Wolf,67,170.8,90.1,90.8,77.0,84.3,98.2
1294,1991,Team J,Jason Miles,26,190.6,98.1,69.5,57.6,64.3,95.4
828,1991,Team J,Douglas Hays,51,192.4,102.0,61.7,67.9,93.3,94.6
