PlayerID,PlayerName,HeightCm,Age,WeightKg,Fitness,Speed,Strength,Agility,Bio
706,Nicholas Fuller,174.1,31.5,72.7,79.2,63.3,82.7,66.8,won his first trophy the same day the clock tower was struck by lightning.
707,Raymond Moss,168.4,39.0,78.3,87.4,73.6,70.9,72.2,refuses to play unless the stadium clock reads exactly 10:04.
708,Gary Williams,199.0,35.0,88.2,71.6,75.2,81.1,72.9,wears a replica of Marty McFly’s vest during warmups.
709,Joshua Li,169.8,50.5,84.2,80.1,78.2,74.8,73.1,believes Goldie Wilson would’ve made a great football coach.
710,Christopher Maxwell,171.9,29.0,72.3,79.4,72.2,71.1,74.5,believes the number 88 brings him good luck.
711,John Dominguez,177.7,43.5,107.7,80.4,77.7,69.6,76.9,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
712,Mark Cain,196.5,43.5,105.3,81.2,76.2,76.2,74.2,has a DeLorean-shaped locker.
713,Arthur Parsons,171.7,38.5,86.7,84.1,81.3,68.7,79.0,believes the number 88 brings him good luck.
714,Jimmy Carter,199.5,29.0,69.3,81.9,72.6,71.2,75.8,can recite every line from Biff Tannen’s scenes.
715,Andrew Gonzalez,177.3,45.5,95.6,77.7,74.9,72.2,72.7,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
716,Andrew Mahoney,180.9,28.5,99.4,75.8,73.6,73.2,67.9,practices his throws in the parking lot of Twin Pines Mall.
717,Jose Hays,172.5,28.0,76.1,88.6,79.7,77.3,71.8,refuses to play unless the stadium clock reads exactly 10:04.
718,Joshua King,199.9,33.0,90.7,81.4,82.0,81.4,74.0,won his first trophy the same day the clock tower was struck by lightning.
719,Paul Lee,175.1,40.0,102.0,78.8,76.8,75.9,75.3,can recite every line from Biff Tannen’s scenes.
720,Howard Norman,171.2,25.0,89.6,87.9,68.9,61.9,81.7,claims he met Doc Brown in a dream and received football advice.
721,Sean Rivera,172.1,23.0,77.1,85.9,81.6,80.7,70.8,models his hairstyle after George McFly.
722,Caleb Richardson,169.6,38.0,65.8,88.8,81.1,74.9,75.2,believes Goldie Wilson would’ve made a great football coach.
723,Steve Paul,192.5,42.0,109.1,83.5,76.9,75.2,80.7,models his hairstyle after George McFly.
724,Steven Hughes,165.5,31.0,94.5,91.0,88.9,65.5,84.9,can recite every line from Biff Tannen’s scenes.
725,William Crawford,165.4,32.0,85.9,97.8,66.7,73.8,93.0,believes the number 88 brings him good luck.
726,Jonathan Glass,180.0,32.5,80.6,75.1,77.8,80.7,72.4,won his first trophy the same day the clock tower was struck by lightning.
727,Joseph Owen,187.0,35.0,97.5,81.7,76.0,68.4,80.0,has a DeLorean-shaped locker.
728,Nicholas Miller,196.2,37.5,69.1,80.2,74.3,75.0,72.8,insists his pre-game playlist includes only Huey Lewis and the News.
729,Lance Short,187.9,31.5,93.2,78.8,70.8,69.1,78.3,believes the number 88 brings him good luck.
730,Joshua Morris,171.3,28.5,109.6,82.0,73.8,69.5,79.8,has a DeLorean-shaped locker.
731,Bobby Guerrero,185.7,38.0,74.1,87.8,86.9,69.3,77.4,won his first trophy the same day the clock tower was struck by lightning.
732,Eric Morrison,180.4,29.0,70.5,80.0,75.0,70.4,73.7,models his hairstyle after George McFly.
733,Jeffery Norris,195.6,31.5,92.7,78.6,74.7,79.3,76.4,won his first trophy the same day the clock tower was struck by lightning.
734,Gregory Williams,174.6,28.5,104.0,78.4,80.9,75.0,78.4,refuses to play unless the stadium clock reads exactly 10:04.
735,Sergio Gomez,194.1,37.0,67.0,83.3,75.1,73.8,76.5,claims he met Doc Brown in a dream and received football advice.
736,Zachary Hill,180.4,48.0,80.5,77.5,77.0,72.1,77.1,refuses to play unless the stadium clock reads exactly 10:04.
737,William Gould,198.4,37.0,85.4,81.6,76.8,71.3,74.7,practices his throws in the parking lot of Twin Pines Mall.
738,Benjamin Walsh,198.8,33.5,104.8,74.7,79.6,73.2,75.5,models his hairstyle after George McFly.
739,Jack Owen,180.4,32.0,103.5,78.5,72.7,72.3,80.1,believes the number 88 brings him good luck.
740,Michael Cisneros,184.9,34.0,95.8,81.4,69.4,78.2,78.1,has a DeLorean-shaped locker.
741,Charles Lawson,170.8,39.5,92.2,79.0,75.4,77.0,71.5,insists his pre-game playlist includes only Huey Lewis and the News.
742,Richard Johnson,184.7,33.0,78.9,79.1,80.9,71.6,70.4,models his hairstyle after George McFly.
743,Austin Osborne,193.2,37.0,66.4,80.9,75.2,77.2,76.3,insists his pre-game playlist includes only Huey Lewis and the News.
744,Jacob Reyes,195.0,27.5,102.7,85.3,76.8,78.1,72.1,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
745,Keith Jacobs,198.2,27.0,64.5,77.3,62.0,77.0,71.6,won his first trophy the same day the clock tower was struck by lightning.
746,Michael Rush,186.1,38.0,84.3,76.1,78.8,72.8,70.8,refuses to play unless the stadium clock reads exactly 10:04.
747,Jacob Hines,182.6,35.5,101.5,88.0,84.7,63.6,56.7,believes Goldie Wilson would’ve made a great football coach.
748,Kenneth Moreno,194.1,22.0,81.4,64.2,88.3,84.5,93.5,can recite every line from Biff Tannen’s scenes.
749,James Banks,179.9,35.0,87.6,85.4,79.5,69.2,68.9,insists his pre-game playlist includes only Huey Lewis and the News.
750,Noah Porter,197.4,45.0,103.5,80.9,78.8,72.4,77.5,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
751,James Hoffman,170.9,39.0,79.7,82.6,76.4,75.9,77.9,refuses to play unless the stadium clock reads exactly 10:04.
752,Dennis Green,177.3,32.0,92.9,82.7,71.1,71.7,76.8,won his first trophy the same day the clock tower was struck by lightning.
753,Jeremy Davies,193.4,42.5,82.1,78.3,72.4,77.9,74.4,wears a replica of Marty McFly’s vest during warmups.
754,Dustin Hendricks,186.6,37.5,65.7,81.6,75.8,74.9,74.7,won his first trophy the same day the clock tower was struck by lightning.
755,John Martinez,197.9,31.5,102.0,82.0,81.6,78.1,80.3,models his hairstyle after George McFly.
756,Samuel Hayes,185.4,22.0,68.1,93.3,76.5,81.8,80.0,can recite every line from Biff Tannen’s scenes.
757,Steven Wallace,166.6,33.5,80.1,80.5,74.0,78.3,72.5,can recite every line from Biff Tannen’s scenes.
758,Brandon Fleming,187.1,34.5,82.8,76.4,69.9,73.9,74.6,models his hairstyle after George McFly.
759,Ryan Flores,186.0,39.5,107.1,81.6,75.8,75.1,80.5,believes Goldie Wilson would’ve made a great football coach.
760,Gregory Brown,195.5,49.5,82.9,77.9,75.1,72.6,73.9,practices his throws in the parking lot of Twin Pines Mall.
761,Joshua Vance,172.4,40.5,99.7,81.5,74.4,77.4,71.0,can recite every line from Biff Tannen’s scenes.
762,Samuel Joseph,174.4,36.0,84.4,89.1,58.1,70.5,65.8,believes the number 88 brings him good luck.
763,Timothy Little,165.5,25.5,69.4,76.3,79.0,78.8,63.7,models his hairstyle after George McFly.
764,Riley Hicks,186.7,50.5,74.3,77.6,76.9,75.1,74.8,has a DeLorean-shaped locker.
765,Bryan Harris,191.1,38.5,96.7,82.7,74.9,79.0,77.0,practices his throws in the parking lot of Twin Pines Mall.
766,Charles Tyler,177.5,32.0,70.7,80.4,76.0,74.0,75.2,practices his throws in the parking lot of Twin Pines Mall.
767,Alexander Spencer,183.2,35.0,80.0,86.0,80.4,73.5,68.1,refuses to play unless the stadium clock reads exactly 10:04.
768,Jacob Lara,190.5,33.0,72.3,77.0,71.6,72.3,78.7,refuses to play unless the stadium clock reads exactly 10:04.
769,Juan Salazar,198.5,43.0,107.6,81.0,75.3,76.3,72.6,models his hairstyle after George McFly.
770,Brandon Parker,165.4,37.0,93.5,73.7,73.3,70.5,60.0,believes Goldie Wilson would’ve made a great football coach.
771,Zachary Higgins,190.1,31.0,99.7,77.9,67.0,69.1,71.2,won his first trophy the same day the clock tower was struck by lightning.
772,Joseph Hammond,196.0,37.5,99.9,85.1,74.9,78.6,79.1,has a DeLorean-shaped locker.
773,Rodney Jones,199.2,31.0,88.1,76.0,78.6,78.1,68.4,claims he met Doc Brown in a dream and received football advice.
774,William Day,187.2,36.5,75.2,76.3,77.8,77.2,58.0,practices his throws in the parking lot of Twin Pines Mall.
775,Jerry Frazier,183.0,31.5,94.6,80.0,68.3,74.4,72.9,won his first trophy the same day the clock tower was struck by lightning.
776,Gregory Humphrey,188.8,40.0,72.4,82.3,76.6,75.9,76.7,refuses to play unless the stadium clock reads exactly 10:04.
777,Richard Bowman,165.3,28.0,90.4,81.5,73.0,74.2,75.8,wears a replica of Marty McFly’s vest during warmups.
778,Christopher Burch,194.3,24.0,98.9,81.7,91.0,66.7,51.6,trains by skateboarding through Hill Valley’s town square.
779,Jeffrey Bartlett,193.3,26.5,78.9,83.0,76.8,69.2,79.3,practices his throws in the parking lot of Twin Pines Mall.
780,Anthony Martinez,194.9,34.5,85.2,82.1,77.6,82.8,67.7,insists his pre-game playlist includes only Huey Lewis and the News.
781,Christian Martin,185.7,27.0,83.1,84.5,84.9,91.0,59.6,wears a replica of Marty McFly’s vest during warmups.
782,Frank Fletcher,189.0,49.5,86.7,79.1,80.1,72.6,69.1,refuses to play unless the stadium clock reads exactly 10:04.
783,Gregory Everett,172.7,41.0,96.0,81.3,72.7,72.7,73.9,models his hairstyle after George McFly.
784,Steven Singleton,182.1,33.5,73.5,74.4,76.7,77.4,73.0,practices his throws in the parking lot of Twin Pines Mall.
785,David Reid,196.1,27.0,78.9,88.3,82.1,85.3,88.3,believes Goldie Wilson would’ve made a great football coach.
786,Juan Martinez,196.4,42.0,66.7,77.9,74.4,77.6,77.8,trains by skateboarding through Hill Valley’s town square.
787,Eric Ferguson,187.0,44.0,108.2,80.5,72.5,76.2,77.3,practices his throws in the parking lot of Twin Pines Mall.
788,Jonathan Jackson,184.1,41.5,105.3,79.2,79.8,74.8,78.6,trains by skateboarding through Hill Valley’s town square.
789,Todd Moore,193.2,25.5,97.4,74.1,83.6,77.9,73.5,believes the number 88 brings him good luck.
790,Matthew Le,172.9,25.0,105.1,87.5,76.7,68.5,87.1,believes Goldie Wilson would’ve made a great football coach.
791,Larry Kirby,178.1,30.5,91.5,84.4,77.3,72.7,78.5,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
792,Justin Bryan,176.9,24.0,96.9,79.3,65.9,60.3,68.4,insists his pre-game playlist includes only Huey Lewis and the News.
793,Allen Williams,167.1,30.5,92.6,76.0,80.7,66.7,75.4,models his hairstyle after George McFly.
794,Martin Ray,197.6,25.5,103.5,74.9,88.9,80.7,61.7,trains by skateboarding through Hill Valley’s town square.
795,Matthew Wang,170.0,44.5,95.3,81.4,76.9,77.5,75.0,believes the number 88 brings him good luck.
796,Jason Fowler,166.9,36.5,93.6,79.0,75.2,71.2,77.7,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
797,Jonathan Burton,168.0,36.5,87.0,77.5,76.6,75.7,74.2,claims he met Doc Brown in a dream and received football advice.
798,Dylan Frye,193.4,43.5,67.4,84.4,77.2,74.8,75.9,refuses to play unless the stadium clock reads exactly 10:04.
799,John Ballard,191.0,36.0,96.0,83.5,75.9,66.0,75.2,can recite every line from Biff Tannen’s scenes.
800,Benjamin Brown,186.7,49.5,82.8,76.5,74.0,77.7,73.2,wears a replica of Marty McFly’s vest during warmups.
801,Jeffrey Washington,197.9,37.0,103.4,82.2,73.3,75.0,74.6,trains by skateboarding through Hill Valley’s town square.
802,Damon Lawson,184.1,32.5,101.0,83.5,79.0,76.1,75.5,practices his throws in the parking lot of Twin Pines Mall.
803,Erik Higgins,188.0,33.5,73.3,88.3,77.1,79.4,79.5,believes the number 88 brings him good luck.
804,Nicholas Valencia,169.4,35.0,100.1,78.8,75.2,81.1,71.4,won his first trophy the same day the clock tower was struck by lightning.
805,William Anderson,182.8,28.0,76.2,79.9,75.6,76.2,70.3,can recite every line from Biff Tannen’s scenes.
806,Jacob Hoffman,198.2,23.5,77.8,85.5,68.4,74.2,73.6,refuses to play unless the stadium clock reads exactly 10:04.
807,Francis Owens,192.5,24.5,88.3,81.9,73.2,75.4,79.8,believes Goldie Wilson would’ve made a great football coach.
808,Brent Roberts,165.5,35.0,70.1,77.5,76.5,67.2,84.0,trains by skateboarding through Hill Valley’s town square.
809,James Gilbert,185.8,42.0,69.8,82.6,73.3,78.1,71.6,wears a replica of Marty McFly’s vest during warmups.
810,David Grimes,181.0,31.5,87.8,75.7,76.9,69.6,66.4,believes the number 88 brings him good luck.
811,Christopher Murphy,169.7,41.0,107.3,79.4,72.2,70.2,74.6,models his hairstyle after George McFly.
812,Kenneth Edwards,193.3,35.0,86.8,84.8,60.5,78.5,70.0,believes Goldie Wilson would’ve made a great football coach.
813,Phillip Jimenez,191.7,41.5,86.9,77.6,77.3,72.2,76.6,insists his pre-game playlist includes only Huey Lewis and the News.
814,Jose Jimenez,190.1,38.0,69.9,80.6,70.9,76.7,79.2,believes Goldie Wilson would’ve made a great football coach.
815,Eric Johnson,194.1,32.0,80.0,78.4,71.4,78.2,79.2,can recite every line from Biff Tannen’s scenes.
816,Tony Wagner,193.3,26.0,95.2,78.7,68.7,67.3,77.4,refuses to play unless the stadium clock reads exactly 10:04.
817,Vincent Lewis,165.3,40.0,78.3,82.3,72.6,75.7,78.6,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
818,Harry Williams,193.3,29.0,85.4,76.2,71.0,75.9,73.4,refuses to play unless the stadium clock reads exactly 10:04.
819,Johnny Khan,183.6,41.0,83.5,80.4,73.2,78.8,79.8,claims he met Doc Brown in a dream and received football advice.
820,Matthew Ruiz,178.0,42.5,72.5,83.1,71.4,76.4,82.8,believes Goldie Wilson would’ve made a great football coach.
821,Joshua Boone,174.9,39.5,67.0,79.9,72.4,74.1,78.9,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
822,Jeffrey Khan,169.4,37.0,73.4,81.3,77.1,82.6,74.7,has a DeLorean-shaped locker.
823,Nicholas Gallagher,176.4,47.0,104.8,79.1,74.8,74.2,78.8,models his hairstyle after George McFly.
824,Jacob Morales,168.1,25.0,89.7,71.2,71.4,73.7,78.9,models his hairstyle after George McFly.
825,Kelly Lee,172.6,41.0,97.2,76.0,72.6,73.0,75.6,has a DeLorean-shaped locker.
826,Juan Jones,165.5,33.0,99.3,76.0,69.0,74.3,82.4,trains by skateboarding through Hill Valley’s town square.
827,Jonathan Duran,189.6,42.0,68.1,81.8,74.4,74.2,76.2,trains by skateboarding through Hill Valley’s town square.
828,Douglas Hays,192.4,44.0,104.5,81.0,77.6,76.4,75.5,insists his pre-game playlist includes only Huey Lewis and the News.
829,Michael Wilson,173.4,29.0,80.5,80.0,77.8,74.5,82.5,won his first trophy the same day the clock tower was struck by lightning.
830,William Long,182.4,41.0,85.7,82.4,77.5,70.7,72.3,believes the number 88 brings him good luck.
831,Robert Morgan,186.9,29.5,77.6,80.4,80.1,87.4,67.3,trains by skateboarding through Hill Valley’s town square.
832,Todd Fischer,176.1,34.0,89.3,74.4,82.6,85.3,80.9,claims he met Doc Brown in a dream and received football advice.
833,Curtis Hicks,198.7,29.0,88.9,66.7,73.4,86.1,65.6,wears a replica of Marty McFly’s vest during warmups.
834,Jonathan Williams,193.3,23.0,93.9,65.7,80.2,61.1,92.3,believes the number 88 brings him good luck.
835,Chad Cook,183.1,30.5,109.3,75.6,82.4,74.0,78.5,wears a replica of Marty McFly’s vest during warmups.
836,John Bryant,187.7,42.0,98.3,81.7,71.4,70.7,76.6,believes Goldie Wilson would’ve made a great football coach.
837,Larry Robertson,168.8,29.0,83.5,78.4,75.8,78.5,67.6,trains by skateboarding through Hill Valley’s town square.
838,Garrett Austin,193.4,30.5,93.2,79.8,80.8,75.7,78.9,won his first trophy the same day the clock tower was struck by lightning.
839,Christopher Ewing,178.9,22.5,81.6,84.0,85.1,67.6,74.2,claims he met Doc Brown in a dream and received football advice.
840,Patrick Evans,169.3,32.5,94.8,78.6,62.7,74.7,61.4,practices his throws in the parking lot of Twin Pines Mall.
841,George Clayton,193.9,36.0,86.6,84.5,86.0,74.2,78.0,claims he met Doc Brown in a dream and received football advice.
842,Joseph Erickson,173.3,28.0,103.1,79.5,81.1,79.1,80.1,insists his pre-game playlist includes only Huey Lewis and the News.
843,Elijah Cabrera,176.5,27.0,72.5,76.5,73.5,66.0,78.5,insists his pre-game playlist includes only Huey Lewis and the News.
844,Jacob Nunez,174.9,37.5,106.7,78.7,76.0,76.2,75.0,insists his pre-game playlist includes only Huey Lewis and the News.
845,William Silva,179.5,37.0,76.5,81.7,76.6,79.6,80.7,can recite every line from Biff Tannen’s scenes.
846,Robert Swanson,188.9,36.5,105.6,77.9,71.3,68.4,69.1,practices his throws in the parking lot of Twin Pines Mall.
847,Michael Johnson,178.3,27.5,68.6,82.7,69.6,79.9,76.2,trains by skateboarding through Hill Valley’s town square.
848,John Coffey,184.7,36.0,90.5,78.0,78.7,69.8,73.0,refuses to play unless the stadium clock reads exactly 10:04.
849,Richard Parsons,193.4,28.0,83.4,78.8,75.8,67.9,78.4,models his hairstyle after George McFly.
850,Kenneth Griffith,181.8,49.5,76.6,80.6,72.7,72.1,74.7,won his first trophy the same day the clock tower was struck by lightning.
851,Kevin Jackson,167.9,39.0,91.9,81.3,79.9,77.4,70.5,claims he met Doc Brown in a dream and received football advice.
852,Mark Harvey,185.8,28.0,65.5,79.6,80.3,77.1,79.7,trains by skateboarding through Hill Valley’s town square.
853,Ryan Hernandez,191.7,38.0,83.7,77.0,69.3,68.9,79.5,trains by skateboarding through Hill Valley’s town square.
854,Travis Rodriguez,177.9,32.5,103.0,83.5,79.9,67.8,79.9,won his first trophy the same day the clock tower was struck by lightning.
855,Albert Edwards,179.4,45.5,106.0,80.3,75.2,77.6,74.4,can recite every line from Biff Tannen’s scenes.
856,Christian Vaughn,177.9,45.0,79.6,80.7,73.3,73.7,76.4,has a DeLorean-shaped locker.
857,Jason Hampton,178.9,37.0,72.4,77.3,78.0,80.2,76.3,trains by skateboarding through Hill Valley’s town square.
858,Thomas Salas,185.6,39.0,77.1,82.7,78.6,78.6,78.3,wears a replica of Marty McFly’s vest during warmups.
859,Noah Brown,197.8,26.0,94.5,75.1,69.7,76.2,67.6,refuses to play unless the stadium clock reads exactly 10:04.
860,Charles Clark,168.2,42.0,101.6,81.5,79.3,77.6,78.4,claims he met Doc Brown in a dream and received football advice.
861,Frederick Bates,166.2,35.5,93.1,79.4,76.4,76.9,70.1,wears a replica of Marty McFly’s vest during warmups.
862,Joseph Edwards,193.4,34.5,89.4,82.6,77.9,76.0,72.3,can recite every line from Biff Tannen’s scenes.
863,Christopher Barr,168.9,34.5,69.2,80.8,70.1,77.2,82.6,wears a replica of Marty McFly’s vest during warmups.
864,Gordon Gomez,190.5,25.5,74.9,70.8,66.9,70.4,73.7,has a DeLorean-shaped locker.
865,Raymond Le,172.7,31.0,67.7,80.0,77.3,73.1,71.0,practices his throws in the parking lot of Twin Pines Mall.
866,Mason Steele,179.5,21.0,89.8,71.2,72.4,59.7,99.4,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
867,Leonard Lee,188.9,43.5,79.0,79.6,74.5,77.1,71.0,practices his throws in the parking lot of Twin Pines Mall.
868,David Grant,199.3,47.0,94.2,82.6,77.6,76.4,74.7,can recite every line from Biff Tannen’s scenes.
869,Danny Dudley,170.6,35.5,83.6,77.2,73.8,74.4,70.1,models his hairstyle after George McFly.
870,Edward Roberts,185.3,31.5,107.2,82.4,71.7,72.0,68.4,insists his pre-game playlist includes only Huey Lewis and the News.
871,Daniel Bush,189.0,35.0,80.6,80.1,79.3,75.0,76.8,believes the number 88 brings him good luck.
872,Evan Bailey,175.1,28.5,82.7,81.0,71.8,86.9,75.0,believes Goldie Wilson would’ve made a great football coach.
873,Timothy Pope,186.0,27.5,66.0,78.6,63.8,68.0,80.0,practices his throws in the parking lot of Twin Pines Mall.
874,Donald Martinez,169.6,24.5,75.6,79.5,79.1,80.7,74.8,insists his pre-game playlist includes only Huey Lewis and the News.
875,Michael James,196.5,44.0,77.4,78.9,78.0,76.3,76.1,trains by skateboarding through Hill Valley’s town square.
876,William Cardenas,193.7,23.5,85.2,86.4,68.4,64.6,75.4,wears a replica of Marty McFly’s vest during warmups.
877,Troy Ballard,173.8,29.0,68.7,76.4,76.4,80.2,68.4,claims he met Doc Brown in a dream and received football advice.
878,Dylan Roberts,191.2,33.5,99.4,78.0,76.4,78.1,76.2,has a DeLorean-shaped locker.
879,Miguel Reed,173.1,20.0,104.1,71.0,62.0,77.2,62.4,models his hairstyle after George McFly.
880,Jeremy Scott,179.7,28.5,105.9,84.1,70.8,79.5,75.0,believes Goldie Wilson would’ve made a great football coach.
881,John Harris,196.0,34.5,67.5,75.5,74.2,86.1,74.7,trains by skateboarding through Hill Valley’s town square.
882,Joshua Fitzpatrick,186.4,25.0,95.0,69.8,54.4,71.9,80.3,claims he met Doc Brown in a dream and received football advice.
883,Michael Taylor,173.6,29.5,86.1,85.3,77.1,69.0,76.5,wears a replica of Marty McFly’s vest during warmups.
884,Luis Matthews,187.0,42.5,75.1,86.8,74.9,73.7,77.7,believes the number 88 brings him good luck.
885,David Santiago,173.4,24.5,92.4,87.8,76.6,73.1,74.0,can recite every line from Biff Tannen’s scenes.
886,Joseph Little,190.9,36.5,98.4,85.1,81.6,80.8,76.0,won his first trophy the same day the clock tower was struck by lightning.
887,Anthony Gutierrez,194.3,42.5,87.9,82.6,73.1,72.7,76.2,insists his pre-game playlist includes only Huey Lewis and the News.
888,Mitchell Garcia,198.7,30.0,75.9,78.3,75.5,79.5,75.6,practices his throws in the parking lot of Twin Pines Mall.
889,Randy Smith,197.5,35.4,74.4,79.4,73.5,74.0,78.2,believes Goldie Wilson would’ve made a great football coach.
890,Joshua Hickman,174.5,29.0,70.6,76.2,77.5,72.1,77.7,models his hairstyle after George McFly.
891,Jason Donovan,182.6,38.0,71.9,85.0,73.5,74.5,76.7,refuses to play unless the stadium clock reads exactly 10:04.
892,Shawn Woods,176.3,34.5,93.0,81.0,69.9,76.1,75.0,won his first trophy the same day the clock tower was struck by lightning.
893,Curtis Maynard,173.6,29.0,92.7,76.0,73.2,67.6,69.7,has a DeLorean-shaped locker.
894,Frank Brewer,174.9,32.0,96.6,85.0,77.4,77.2,80.3,practices his throws in the parking lot of Twin Pines Mall.
895,Terry Davis,189.4,32.5,99.5,79.7,73.7,67.0,86.1,believes the number 88 brings him good luck.
896,Kenneth Nichols,195.1,31.0,78.6,85.4,72.6,80.7,83.7,refuses to play unless the stadium clock reads exactly 10:04.
897,Nathaniel Zuniga,195.7,38.5,102.2,84.1,74.6,72.1,78.4,has a DeLorean-shaped locker.
898,Thomas Thompson,175.9,42.5,92.3,81.5,72.4,68.7,76.8,models his hairstyle after George McFly.
899,Stephen Thompson,187.3,41.0,104.3,79.8,70.2,77.4,83.3,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
900,Thomas Osborn,199.9,42.5,77.7,80.2,78.6,71.3,74.7,practices his throws in the parking lot of Twin Pines Mall.
901,James Simpson,191.7,46.0,91.2,79.4,79.4,76.5,73.2,trains by skateboarding through Hill Valley’s town square.
902,Timothy Hayden,169.1,48.0,92.3,77.5,80.8,77.5,74.2,claims he met Doc Brown in a dream and received football advice.
903,Timothy Mcdowell,190.8,43.0,77.5,79.7,76.2,75.9,72.2,practices his throws in the parking lot of Twin Pines Mall.
904,Adam Bradley,183.9,32.0,105.6,89.4,72.4,77.2,76.6,believes the number 88 brings him good luck.
905,Brian Bird,193.6,34.0,67.4,91.7,63.0,86.1,68.0,claims he met Doc Brown in a dream and received football advice.
906,Dustin Hays,167.1,23.5,70.9,93.4,82.2,67.6,65.4,believes Goldie Wilson would’ve made a great football coach.
907,Joshua Snyder,179.8,26.0,79.8,76.9,87.3,98.3,71.1,insists his pre-game playlist includes only Huey Lewis and the News.
908,Todd Rosales,181.1,36.5,83.0,85.4,85.5,71.4,74.5,won his first trophy the same day the clock tower was struck by lightning.
909,John Lee,183.7,35.0,99.1,86.0,70.9,69.3,71.8,can recite every line from Biff Tannen’s scenes.
910,Brian Martin,165.2,33.5,63.4,78.8,76.6,78.8,75.2,won his first trophy the same day the clock tower was struck by lightning.
911,Jimmy Scott,184.6,30.0,79.4,99.4,78.5,83.5,57.1,can recite every line from Biff Tannen’s scenes.
912,Cody Doyle,177.6,44.5,78.4,80.0,71.8,70.0,72.3,trains by skateboarding through Hill Valley’s town square.
913,Richard Bradley,170.9,31.5,97.1,78.2,70.5,82.2,76.1,won his first trophy the same day the clock tower was struck by lightning.
914,Peter Thompson,195.9,37.1,106.6,82.7,74.7,66.9,75.7,won his first trophy the same day the clock tower was struck by lightning.
915,Scott Prince,175.8,27.0,67.4,76.0,71.5,71.5,70.0,believes Goldie Wilson would’ve made a great football coach.
916,Ronald Robertson,187.3,32.0,65.6,80.8,79.9,76.8,78.5,claims he met Doc Brown in a dream and received football advice.
917,Brandon Caldwell,194.9,23.0,88.2,77.2,79.5,70.1,77.8,can recite every line from Biff Tannen’s scenes.
918,Cody Taylor,185.0,28.0,96.6,79.7,76.1,71.9,71.2,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
919,Franklin Wright,167.2,43.0,75.7,76.8,74.2,76.8,73.9,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
920,Dean Young,170.6,48.0,66.8,78.8,79.9,71.2,75.2,wears a replica of Marty McFly’s vest during warmups.
921,Paul Finley,196.1,41.0,107.5,81.1,75.1,79.9,71.9,wears a replica of Marty McFly’s vest during warmups.
922,Eric Sharp,173.7,33.0,78.5,60.0,90.9,94.3,60.5,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
923,Adam Valdez,182.3,36.0,82.4,78.5,68.3,70.0,73.9,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
924,Bryan Parker,188.8,31.5,96.1,81.4,76.7,73.5,81.3,won his first trophy the same day the clock tower was struck by lightning.
925,Jared Shaw,176.1,47.0,80.6,80.0,75.3,74.5,77.6,believes Goldie Wilson would’ve made a great football coach.
926,Steven Padilla,169.4,26.5,63.0,88.2,68.4,88.1,77.7,insists his pre-game playlist includes only Huey Lewis and the News.
927,Eric Wilson,198.0,27.5,86.4,84.0,62.6,87.0,70.4,practices his throws in the parking lot of Twin Pines Mall.
928,Thomas Phillips,174.4,43.0,71.9,80.3,70.4,77.0,76.7,insists his pre-game playlist includes only Huey Lewis and the News.
929,Lucas Robinson,185.8,46.5,106.7,78.3,77.4,75.6,79.6,models his hairstyle after George McFly.
930,Casey Hernandez,167.1,26.5,70.1,79.2,62.8,89.6,76.2,claims he met Doc Brown in a dream and received football advice.
931,Paul Obrien,193.1,21.5,100.4,84.6,90.0,68.5,65.3,won his first trophy the same day the clock tower was struck by lightning.
932,Jason Dunn,194.2,28.5,93.4,80.8,68.6,75.9,78.4,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
933,John Medina,173.6,44.5,80.8,79.2,76.1,73.3,76.4,won his first trophy the same day the clock tower was struck by lightning.
934,Matthew Robinson,176.4,33.5,83.2,95.3,72.3,73.6,81.2,practices his throws in the parking lot of Twin Pines Mall.
935,David Fischer,194.3,25.5,66.8,78.7,72.0,71.8,67.8,practices his throws in the parking lot of Twin Pines Mall.
936,Shane Miller,172.8,29.5,92.7,78.0,78.8,70.1,79.3,practices his throws in the parking lot of Twin Pines Mall.
937,Jeremy Padilla,195.3,34.5,88.6,79.1,70.0,73.2,73.4,wears a replica of Marty McFly’s vest during warmups.
938,Blake Elliott,197.8,33.5,101.3,85.2,77.4,73.1,68.7,won his first trophy the same day the clock tower was struck by lightning.
939,Antonio Kelley,197.4,36.0,72.3,85.7,63.5,72.6,76.7,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
940,Jonathan Armstrong,187.1,43.5,105.4,79.7,82.1,74.6,72.7,trains by skateboarding through Hill Valley’s town square.
